date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-05-02,PARLAY,823388+824771+824685+824042+825014,5-parlay,5,5-串（海盜 勝、紅襪 勝、響尾蛇 勝、天使 勝、守護者 勝）,46.448,0.0437,0.0215,1.0317,PARLAY,0.002,10.0,4943.0,LOSS,-10.0,4933.0,強制五關 NT$10
2026-05-03,PARLAY,824769+824364,2-parlay,2,2-串（紅襪 勝、勇士 勝）,3.055,0.4854,0.3273,0.4828,PARLAY,0.0352,170,4933.0,LOSS,-170,4763.0,
2026-05-03,PARLAY,824769+825013,2-parlay,2,2-串（紅襪 勝、守護者 勝）,3.208,0.4558,0.3117,0.4623,PARLAY,0.0314,150,4763.0,LOSS,-150,4613.0,
2026-05-03,PARLAY,824769+824364+825013,3-parlay,3,3-串（紅襪 勝、勇士 勝、守護者 勝）,5.694,0.3107,0.1756,0.7693,PARLAY,0.0246,110,4613.0,LOSS,-110,4503.0,
2026-05-03,PARLAY,824769+824364+825013+823387+823711,5-parlay,5,5-串（紅襪 勝、勇士 勝、守護者 勝、海盜 勝、藍鳥 勝）,23.038,0.099,0.0434,1.2797,PARLAY,0.002,10.0,4503.0,LOSS,-10.0,4493.0,強制五關 NT$10
2026-05-04,PARLAY,824363+824039+823874+824120+823228,5-parlay,5,5-串（大都會 勝、白襪 勝、馬林魚 勝、皇家 勝、巨人 勝）,28.265,0.0632,0.0354,0.7852,PARLAY,0.0022,10.0,4493.0,LOSS,-10.0,4483.0,強制五關 NT$10
2026-05-05,PARLAY,823873+824682,2-parlay,2,2-串（馬林魚 勝、小熊 勝）,4.934,0.3782,0.2027,0.8658,PARLAY,0.033,150,4483.0,LOSS,-150,4333.0,
2026-05-05,PARLAY,823873+822743,2-parlay,2,2-串（馬林魚 勝、國民 勝）,3.87,0.4387,0.2584,0.698,PARLAY,0.0365,160,4333.0,LOSS,-160,4173.0,
2026-05-05,PARLAY,823873+824682+822743,3-parlay,3,3-串（馬林魚 勝、小熊 勝、國民 勝）,10.233,0.2213,0.0977,1.2646,PARLAY,0.0205,90,4173.0,LOSS,-90,4083.0,
2026-05-05,PARLAY,823873+824682+822986,3-parlay,3,3-串（馬林魚 勝、小熊 勝、光芒 勝）,11.076,0.2011,0.0903,1.2277,PARLAY,0.0183,70,4083.0,LOSS,-70,4013.0,
2026-05-05,PARLAY,823873+824682+822743+824362+822986,5-parlay,5,5-串（馬林魚 勝、小熊 勝、國民 勝、大都會 勝、光芒 勝）,42.912,0.0741,0.0233,2.181,PARLAY,0.0022,10.0,4013.0,LOSS,-10.0,4003.0,強制五關 NT$10
2026-05-06,PARLAY,823872+825091,2-parlay,2,2-串（馬林魚 勝、響尾蛇 勝）,4.523,0.4457,0.2211,1.0157,PARLAY,0.0432,170,4003.0,LOSS,-170,3833.0,
2026-05-06,PARLAY,823872+823470,2-parlay,2,2-串（馬林魚 勝、費城人 勝）,3.686,0.5136,0.2713,0.8934,PARLAY,0.0499,190,3833.0,LOSS,-190,3643.0,
2026-05-06,PARLAY,823872+825091+823470,3-parlay,3,3-串（馬林魚 勝、響尾蛇 勝、費城人 勝）,7.974,0.3343,0.1254,1.6658,PARLAY,0.0358,130,3643.0,LOSS,-130,3513.0,
